,SEASON_YEAR,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,E_PACE,E_DEF_RATING
29,2023-24,SAS,San Antonio Spurs,22300161,2023-11-08,SAS @ NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
30,2023-24,SAS,San Antonio Spurs,22300146,2023-11-06,SAS @ IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
31,2023-24,SAS,San Antonio Spurs,22300141,2023-11-05,SAS vs. TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
32,2023-24,SAS,San Antonio Spurs,22300131,2023-11-02,SAS @ PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
33,2023-24,SAS,San Antonio Spurs,22300113,2023-10-31,SAS @ PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
25,2023-24,SAS,San Antonio Spurs,22300099,2023-10-29,SAS @ LAC,1610612746,740,1320,0.561,0.583,1377,3016,0.457,0.469,427,1207,0.354,0.364,950,1809,0.525,0.54,101.2,106.0
17,2023-24,SAS,San Antonio Spurs,22300083,2023-10-27,SAS vs. HOU,1610612745,714,1245,0.573,0.591,1294,2871,0.451,0.476,385,1168,0.33,0.364,909,1703,0.534,0.548,98.8,105.2
9,2023-24,SAS,San Antonio Spurs,22300073,2023-10-25,SAS vs. DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
0,2023-24,PHI,Philadelphia 76ers,22300483,2024-01-05,PHI vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
1,2023-24,PHI,Philadelphia 76ers,22300459,2024-01-02,PHI vs. CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
2,2023-24,PHI,Philadelphia 76ers,22300442,2023-12-30,PHI @ CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
4,2023-24,PHI,Philadelphia 76ers,22300434,2023-12-29,PHI @ HOU,1610612745,714,1245,0.573,0.591,1294,2871,0.451,0.476,385,1168,0.33,0.364,909,1703,0.534,0.548,98.8,105.2
5,2023-24,PHI,Philadelphia 76ers,22300415,2023-12-27,PHI @ ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
6,2023-24,PHI,Philadelphia 76ers,22300404,2023-12-25,PHI @ MIA,1610612748,802,1303,0.616,0.586,1443,3006,0.48,0.473,464,1267,0.366,0.363,979,1739,0.563,0.544,99.2,108.2
7,2023-24,PHI,Philadelphia 76ers,22300382,2023-12-22,PHI vs. TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
10,2023-24,PHI,Philadelphia 76ers,22300367,2023-12-20,PHI vs. MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
3,2023-24,PHI,Philadelphia 76ers,22300351,2023-12-18,PHI vs. CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
12,2023-24,PHI,Philadelphia 76ers,22300335,2023-12-16,PHI @ CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
13,2023-24,PHI,Philadelphia 76ers,22300327,2023-12-15,PHI vs. DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
14,2023-24,PHI,Philadelphia 76ers,22300310,2023-12-13,PHI @ DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
16,2023-24,PHI,Philadelphia 76ers,22300295,2023-12-11,PHI vs. WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
19,2023-24,PHI,Philadelphia 76ers,22301218,2023-12-08,PHI vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
17,2023-24,PHI,Philadelphia 76ers,22301208,2023-12-06,PHI @ WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
21,2023-24,PHI,Philadelphia 76ers,22300275,2023-12-01,PHI @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
24,2023-24,PHI,Philadelphia 76ers,22300262,2023-11-29,PHI @ NOP,1610612740,802,1344,0.597,0.581,1435,3124,0.459,0.471,462,1380,0.335,0.364,973,1744,0.558,0.541,102.8,109.5
25,2023-24,PHI,Philadelphia 76ers,22300255,2023-11-27,PHI vs. LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
26,2023-24,PHI,Philadelphia 76ers,22300239,2023-11-25,PHI @ OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
11,2023-24,PHI,Philadelphia 76ers,22300232,2023-11-22,PHI @ MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
27,2023-24,PHI,Philadelphia 76ers,22300040,2023-11-21,PHI vs. CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
28,2023-24,PHI,Philadelphia 76ers,22300208,2023-11-19,PHI @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
20,2023-24,PHI,Philadelphia 76ers,22300029,2023-11-17,PHI @ ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
22,2023-24,PHI,Philadelphia 76ers,22300194,2023-11-15,PHI vs. BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
29,2023-24,PHI,Philadelphia 76ers,22300019,2023-11-14,PHI vs. IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
30,2023-24,PHI,Philadelphia 76ers,22300180,2023-11-12,PHI vs. IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
15,2023-24,PHI,Philadelphia 76ers,22300008,2023-11-10,PHI @ DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
23,2023-24,PHI,Philadelphia 76ers,22300159,2023-11-08,PHI vs. BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
18,2023-24,PHI,Philadelphia 76ers,22300148,2023-11-06,PHI vs. WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
31,2023-24,PHI,Philadelphia 76ers,22300132,2023-11-04,PHI vs. PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
8,2023-24,PHI,Philadelphia 76ers,22300128,2023-11-02,PHI vs. TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
32,2023-24,PHI,Philadelphia 76ers,22300098,2023-10-29,PHI vs. POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
9,2023-24,PHI,Philadelphia 76ers,22300092,2023-10-28,PHI @ TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
33,2023-24,PHI,Philadelphia 76ers,22300075,2023-10-26,PHI @ MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
0,2023-24,BOS,Boston Celtics,22300479,2024-01-05,BOS vs. UTA,1610612762,870,1479,0.588,0.578,1579,3285,0.481,0.47,511,1358,0.376,0.364,1068,1927,0.554,0.538,102.4,116.8
1,2023-24,BOS,Boston Celtics,22300462,2024-01-02,BOS @ OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
2,2023-24,BOS,Boston Celtics,22300448,2023-12-31,BOS @ SAS,1610612759,821,1382,0.594,0.582,1535,3121,0.492,0.475,487,1248,0.39,0.369,1048,1873,0.56,0.542,104.6,116.5
3,2023-24,BOS,Boston Celtics,22300432,2023-12-29,BOS vs. TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
6,2023-24,BOS,Boston Celtics,22300421,2023-12-28,BOS vs. DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
7,2023-24,BOS,Boston Celtics,22300403,2023-12-25,BOS @ LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
8,2023-24,BOS,Boston Celtics,22300389,2023-12-23,BOS @ LAC,1610612746,740,1320,0.561,0.583,1377,3016,0.457,0.469,427,1207,0.354,0.364,950,1809,0.525,0.54,101.2,106.0
9,2023-24,BOS,Boston Celtics,22300373,2023-12-20,BOS @ SAC,1610612758,824,1382,0.596,0.582,1453,2994,0.485,0.473,433,1141,0.379,0.365,1020,1853,0.55,0.541,102.0,111.8
10,2023-24,BOS,Boston Celtics,22300362,2023-12-19,BOS @ GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
11,2023-24,BOS,Boston Celtics,22300344,2023-12-17,BOS vs. ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
12,2023-24,BOS,Boston Celtics,22300329,2023-12-15,BOS vs. ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
14,2023-24,BOS,Boston Celtics,22300319,2023-12-14,BOS vs. CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
15,2023-24,BOS,Boston Celtics,22300305,2023-12-12,BOS vs. CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
16,2023-24,BOS,Boston Celtics,22301227,2023-12-08,BOS vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
19,2023-24,BOS,Boston Celtics,22301202,2023-12-04,BOS @ IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
21,2023-24,BOS,Boston Celtics,22300275,2023-12-01,BOS vs. PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
24,2023-24,BOS,Boston Celtics,22300053,2023-11-28,BOS vs. CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
25,2023-24,BOS,Boston Celtics,22300246,2023-11-26,BOS vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
13,2023-24,BOS,Boston Celtics,22300043,2023-11-24,BOS @ ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
26,2023-24,BOS,Boston Celtics,22300228,2023-11-22,BOS vs. MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
27,2023-24,BOS,Boston Celtics,22300217,2023-11-20,BOS @ CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
28,2023-24,BOS,Boston Celtics,22300213,2023-11-19,BOS @ MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
4,2023-24,BOS,Boston Celtics,22300031,2023-11-17,BOS @ TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
22,2023-24,BOS,Boston Celtics,22300194,2023-11-15,BOS @ PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
17,2023-24,BOS,Boston Celtics,22300188,2023-11-13,BOS vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
5,2023-24,BOS,Boston Celtics,22300174,2023-11-11,BOS vs. TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
29,2023-24,BOS,Boston Celtics,22300010,2023-11-10,BOS vs. BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
23,2023-24,BOS,Boston Celtics,22300159,2023-11-08,BOS @ PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
31,2023-24,BOS,Boston Celtics,22300154,2023-11-06,BOS @ MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
30,2023-24,BOS,Boston Celtics,22300136,2023-11-04,BOS @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
20,2023-24,BOS,Boston Celtics,22300118,2023-11-01,BOS vs. IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
32,2023-24,BOS,Boston Celtics,22300103,2023-10-30,BOS @ WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
33,2023-24,BOS,Boston Celtics,22300080,2023-10-27,BOS vs. MIA,1610612748,802,1303,0.616,0.586,1443,3006,0.48,0.473,464,1267,0.366,0.363,979,1739,0.563,0.544,99.2,108.2
18,2023-24,BOS,Boston Celtics,22300065,2023-10-25,BOS @ NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
0,2023-24,UTA,Utah Jazz,22300479,2024-01-05,UTA @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
1,2023-24,UTA,Utah Jazz,22300474,2024-01-03,UTA vs. DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
3,2023-24,UTA,Utah Jazz,22300457,2024-01-01,UTA vs. DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
5,2023-24,UTA,Utah Jazz,22300439,2023-12-30,UTA vs. MIA,1610612748,802,1303,0.616,0.586,1443,3006,0.48,0.473,464,1267,0.366,0.363,979,1739,0.563,0.544,99.2,108.2
6,2023-24,UTA,Utah Jazz,22300424,2023-12-28,UTA @ NOP,1610612740,802,1344,0.597,0.581,1435,3124,0.459,0.471,462,1380,0.335,0.364,973,1744,0.558,0.541,102.8,109.5
9,2023-24,UTA,Utah Jazz,22300412,2023-12-26,UTA @ SAS,1610612759,821,1382,0.594,0.582,1535,3121,0.492,0.475,487,1248,0.39,0.369,1048,1873,0.56,0.542,104.6,116.5
10,2023-24,UTA,Utah Jazz,22300395,2023-12-23,UTA @ TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
2,2023-24,UTA,Utah Jazz,22300374,2023-12-21,UTA @ DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
11,2023-24,UTA,Utah Jazz,22300364,2023-12-20,UTA @ CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
12,2023-24,UTA,Utah Jazz,22300357,2023-12-18,UTA vs. BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
13,2023-24,UTA,Utah Jazz,22300342,2023-12-16,UTA @ SAC,1610612758,824,1382,0.596,0.582,1453,2994,0.485,0.473,433,1141,0.379,0.365,1020,1853,0.55,0.541,102.0,111.8
15,2023-24,UTA,Utah Jazz,22300323,2023-12-14,UTA @ POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
19,2023-24,UTA,Utah Jazz,22300318,2023-12-13,UTA vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
20,2023-24,UTA,Utah Jazz,22300302,2023-12-11,UTA @ OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
21,2023-24,UTA,Utah Jazz,22301225,2023-12-08,UTA vs. LAC,1610612746,740,1320,0.561,0.583,1377,3016,0.457,0.469,427,1207,0.354,0.364,950,1809,0.525,0.54,101.2,106.0
4,2023-24,UTA,Utah Jazz,22301213,2023-12-06,UTA @ DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
16,2023-24,UTA,Utah Jazz,22300289,2023-12-02,UTA vs. POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
23,2023-24,UTA,Utah Jazz,22300270,2023-11-30,UTA @ MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
25,2023-24,UTA,Utah Jazz,22300261,2023-11-29,UTA @ MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
7,2023-24,UTA,Utah Jazz,22300256,2023-11-27,UTA vs. NOP,1610612740,802,1344,0.597,0.581,1435,3124,0.459,0.471,462,1380,0.335,0.364,973,1744,0.558,0.541,102.8,109.5
8,2023-24,UTA,Utah Jazz,22300243,2023-11-25,UTA vs. NOP,1610612740,802,1344,0.597,0.581,1435,3124,0.459,0.471,462,1380,0.335,0.364,973,1744,0.558,0.541,102.8,109.5
17,2023-24,UTA,Utah Jazz,22300237,2023-11-22,UTA @ POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
28,2023-24,UTA,Utah Jazz,22300042,2023-11-21,UTA @ LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
29,2023-24,UTA,Utah Jazz,22300214,2023-11-19,UTA vs. PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
30,2023-24,UTA,Utah Jazz,22300035,2023-11-17,UTA vs. PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
18,2023-24,UTA,Utah Jazz,22300023,2023-11-14,UTA vs. POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
26,2023-24,UTA,Utah Jazz,22300012,2023-11-10,UTA @ MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
32,2023-24,UTA,Utah Jazz,22300158,2023-11-08,UTA @ IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
33,2023-24,UTA,Utah Jazz,22300152,2023-11-06,UTA @ CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
24,2023-24,UTA,Utah Jazz,22300138,2023-11-04,UTA @ MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
34,2023-24,UTA,Utah Jazz,22300130,2023-11-02,UTA vs. ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
27,2023-24,UTA,Utah Jazz,22300125,2023-11-01,UTA vs. MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
35,2023-24,UTA,Utah Jazz,22300110,2023-10-30,UTA @ DEN,1610612743,812,1448,0.561,0.582,1457,3153,0.462,0.472,410,1136,0.361,0.365,1047,2017,0.519,0.54,99.8,110.0
31,2023-24,UTA,Utah Jazz,22300094,2023-10-28,UTA @ PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
22,2023-24,UTA,Utah Jazz,22300085,2023-10-27,UTA vs. LAC,1610612746,740,1320,0.561,0.583,1377,3016,0.457,0.469,427,1207,0.354,0.364,950,1809,0.525,0.54,101.2,106.0
14,2023-24,UTA,Utah Jazz,22300072,2023-10-25,UTA vs. SAC,1610612758,824,1382,0.596,0.582,1453,2994,0.485,0.473,433,1141,0.379,0.365,1020,1853,0.55,0.541,102.0,111.8
0,2023-24,OKC,Oklahoma City Thunder,22300481,2024-01-05,OKC @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
2,2023-24,OKC,Oklahoma City Thunder,22300467,2024-01-03,OKC @ ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
4,2023-24,OKC,Oklahoma City Thunder,22300462,2024-01-02,OKC vs. BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
1,2023-24,OKC,Oklahoma City Thunder,22300447,2023-12-31,OKC vs. BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
5,2023-24,OKC,Oklahoma City Thunder,22300435,2023-12-29,OKC @ DEN,1610612743,812,1448,0.561,0.582,1457,3153,0.462,0.472,410,1136,0.361,0.365,1047,2017,0.519,0.54,99.8,110.0
8,2023-24,OKC,Oklahoma City Thunder,22300419,2023-12-27,OKC vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
9,2023-24,OKC,Oklahoma City Thunder,22300411,2023-12-26,OKC vs. MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
11,2023-24,OKC,Oklahoma City Thunder,22300397,2023-12-23,OKC vs. LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
13,2023-24,OKC,Oklahoma City Thunder,22300379,2023-12-21,OKC vs. LAC,1610612746,740,1320,0.561,0.583,1377,3016,0.457,0.469,427,1207,0.354,0.364,950,1809,0.525,0.54,101.2,106.0
14,2023-24,OKC,Oklahoma City Thunder,22300355,2023-12-18,OKC vs. MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
6,2023-24,OKC,Oklahoma City Thunder,22300340,2023-12-16,OKC @ DEN,1610612743,812,1448,0.561,0.582,1457,3153,0.462,0.472,410,1136,0.361,0.365,1047,2017,0.519,0.54,99.8,110.0
15,2023-24,OKC,Oklahoma City Thunder,22300324,2023-12-14,OKC @ SAC,1610612758,824,1382,0.596,0.582,1453,2994,0.485,0.473,433,1141,0.379,0.365,1020,1853,0.55,0.541,102.0,111.8
17,2023-24,OKC,Oklahoma City Thunder,22300302,2023-12-11,OKC vs. UTA,1610612762,870,1479,0.588,0.578,1579,3285,0.481,0.47,511,1358,0.376,0.364,1068,1927,0.554,0.538,102.4,116.8
18,2023-24,OKC,Oklahoma City Thunder,22301222,2023-12-08,OKC vs. GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
22,2023-24,OKC,Oklahoma City Thunder,22301212,2023-12-06,OKC @ HOU,1610612745,714,1245,0.573,0.591,1294,2871,0.451,0.476,385,1168,0.33,0.364,909,1703,0.534,0.548,98.8,105.2
23,2023-24,OKC,Oklahoma City Thunder,22300287,2023-12-02,OKC @ DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
